"SYMBOL 
","COMPANY 
","REGULATION 
","NAME OF THE ACQUIRER/DISPOSER 
","CATEGORY OF PERSON 
","TYPE OF SECURITY (PRIOR) 
","NO. OF SECURITY (PRIOR) 
","% SHAREHOLDING (PRIOR) 
","TYPE OF SECURITY (ACQUIRED/DISPLOSED) 
","NO. OF SECURITIES (ACQUIRED/DISPLOSED) 
","VALUE OF SECURITY (ACQUIRED/DISPLOSED) 
","ACQUISITION/DISPOSAL TRANSACTION TYPE 
","TYPE OF SECURITY (POST) 
","NO. OF SECURITY (POST) 
","% POST 
","DATE OF ALLOTMENT/ACQUISITION FROM 
","DATE OF ALLOTMENT/ACQUISITION TO 
","DATE OF INITMATION TO COMPANY 
","MODE OF ACQUISITION 
","DERIVATIVE TYPE SECURITY 
","DERIVATIVE CONTRACT SPECIFICATION 
","NOTIONAL VALUE(BUY) 
","NUMBER OF UNITS/CONTRACT LOT SIZE (BUY) 
","NOTIONAL VALUE(SELL) 
","NUMBER OF UNITS/CONTRACT LOT SIZE  (SELL) 
","EXCHANGE 
","REMARK 
","BROADCASTE DATE AND TIME 
","XBRL 
"
"AFFLE","Affle 3i Limited","7(2)","Vivek NarayanGour","Director","Equity Shares","12000","0",,"1500","2458410","Buy","Equity Shares","13500","0","05-Feb-2026","05-Feb-2026","05-Feb-2026","Market Purchase","-","-","0","0","0","0","NSE","-","06-Feb-2026 11:46","https://nsearchives.nseindia.com/corporate/xbrl/IT_1193432_1619757_06022026114639_WEB.xml"
"AFFLE","Affle 3i Limited","7(2)","Sanjiv Kumar Chaudhary","Director","Equity Shares","Nil","0",,"600","990000","Buy","Equity Shares","600","0","05-Feb-2026","05-Feb-2026","05-Feb-2026","Market Purchase","-","-","0","0","0","0","NSE","-","06-Feb-2026 11:46","https://nsearchives.nseindia.com/corporate/xbrl/IT_1193432_1619757_06022026114639_WEB.xml"
"NAUKRI","Info Edge (India) Limited","7(2)","Info Edge Employees Stock Option Plan Trust","Other","Equity Shares","915883","0.14",,"2215","4430","Sell","Equity Shares","913668","0.14","05-Feb-2026","05-Feb-2026","06-Feb-2026","ESOP","-","-","0","0","0","0","NA","-","06-Feb-2026 11:26","https://nsearchives.nseindia.com/corporate/xbrl/IT_1193430_1619743_06022026112607_WEB.xml"
"RAMCOSYS","Ramco Systems Limited","7(2)","RAMCO MANAGEMENT PRIVATE LIMITED","Promoter Group","Equity Shares","300","0",,"1020000","510016422","Buy","Equity Shares","1020300","2.73","03-Feb-2026","03-Feb-2026","04-Feb-2026","Market Purchase","-","-","0","0","0","0","NSE","-","05-Feb-2026 20:49","https://nsearchives.nseindia.com/corporate/xbrl/IT_1193427_1619630_05022026084918_WEB.xml"
"360ONE","360 ONE WAM LIMITED","7(2)","SANTOSHI MOHAN KITTUR","Employees/Designated Employees","Equity Shares","18250","0.01",,"18250","21087328","Sell","Equity Shares","Nil","0","03-Feb-2026","03-Feb-2026","04-Feb-2026","Market Sale","-","-","0","0","0","0","NSE","-","05-Feb-2026 20:33","https://nsearchives.nseindia.com/corporate/xbrl/IT_1193426_1619604_05022026083320_WEB.xml"
"THYROCARE","Thyrocare Technologies Limited","7(2)","Sayli Joshi","-","Equity Shares","215","0",,"80","30760","Buy","Equity Shares","295","0","04-Feb-2026","04-Feb-2026","05-Feb-2026","Market Purchase","-","-","0","0","0","0","NSE","-","05-Feb-2026 19:21","https://nsearchives.nseindia.com/corporate/xbrl/IT_1193423_1619525_05022026072128_WEB.xml"
"THYROCARE","Thyrocare Technologies Limited","7(2)","Rahul Guha","-","Equity Shares","186738","0.12",,"2000","188738","Buy","Equity Shares","2000","0","04-Feb-2026","04-Feb-2026","04-Feb-2026","Market Purchase","-","-","0","0","0","0","NSE","-","05-Feb-2026 19:21","https://nsearchives.nseindia.com/corporate/xbrl/IT_1193423_1619525_05022026072128_WEB.xml"
"THYROCARE","Thyrocare Technologies Limited","7(2)","Sayli Joshi","-","Equity Shares","Nil","0",,"215","83715","Buy","Equity Shares","215","0","03-Feb-2026","03-Feb-2026","04-Feb-2026","Market Purchase","-","-","0","0","0","0","NSE","-","05-Feb-2026 19:21","https://nsearchives.nseindia.com/corporate/xbrl/IT_1193423_1619525_05022026072128_WEB.xml"
"THYROCARE","Thyrocare Technologies Limited","7(2)","Priyanka Jagnani Jain","-","Equity Shares","9000","0",,"1000","387500","Buy","Equity Shares","10000","0","03-Feb-2026","03-Feb-2026","04-Feb-2026","Market Purchase","-","-","0","0","0","0","NSE","-","05-Feb-2026 19:21","https://nsearchives.nseindia.com/corporate/xbrl/IT_1193423_1619525_05022026072128_WEB.xml"
"JSWSTEEL","JSW Steel Limited","7(2)","-","-",,"-","0",,,"-","-","-","-","-","-","-","-","-","-","-","0","0","0","0","-","-","05-Feb-2026 18:19","https://nsearchives.nseindia.com/corporate/xbrl/IT_1193421_1619368_05022026061939_WEB.xml"
"CHOICEIN","Choice International Limited","7(2)","Patodia Properties Private Limited","Promoter Group","Equity Shares","8470000","3.8",,"320000","250512000","Pledge Revoke","Equity Shares","8470000","3.8","03-Feb-2026","03-Feb-2026","05-Feb-2026","-","-","-","0","0","0","0","NA","-","05-Feb-2026 18:14","https://nsearchives.nseindia.com/corporate/xbrl/IT_1193419_1619346_05022026061428_WEB.xml"
"HOMESFY","Homesfy Realty Limited","7(2)","Ashish Kukreja","Promoters","Equity Shares","1553112","48.14",,"900","145800","Buy","Equity Shares","1554012","48.17","03-Feb-2026","04-Feb-2026","04-Feb-2026","Market Purchase","-","-","0","0","0","0","NSE","-","05-Feb-2026 17:50","https://nsearchives.nseindia.com/corporate/xbrl/IT_1193417_1619261_05022026055009_WEB.xml"
"KEI","KEI Industries Limited","7(2)","Manoj Kakkar","-","Equity Shares","62500","0.06",,"20000","88076505","Sell","Equity Shares","42500","0.04","04-Feb-2026","04-Feb-2026","05-Feb-2026","Market Sale","-","-","0","0","0","0","NSE","-","05-Feb-2026 17:46","https://nsearchives.nseindia.com/corporate/xbrl/IT_1193415_1619244_05022026054649_WEB.xml"
"GANDHAR","Gandhar Oil Refinery (India) Limited","7(2)","Gandhar Coals & Mines Private Limited","Promoter Group","Equity Shares","1575545","1.59",,"75","10913","Buy","Equity Shares","1575620","1.59","03-Jan-2026","03-Jan-2026","05-Jan-2026","Market Purchase","-","-","0","0","0","0","NSE","-","05-Feb-2026 17:42","https://nsearchives.nseindia.com/corporate/xbrl/IT_1193414_1619226_05022026054206_WEB.xml"
"RILINFRA","Rachana Infrastructure Limited","7(2)","JAYDEEP GIRISHBHAI RAVAL","Promoter Group","Equity Shares","1555460","8.36",,"5700","197391","Buy","Equity Shares","1561160","8.39","04-Feb-2026","04-Feb-2026","05-Feb-2026","Market Purchase","-","-","0","0","0","0","NSE","-","05-Feb-2026 17:25","https://nsearchives.nseindia.com/corporate/xbrl/IT_1193411_1619192_05022026052504_WEB.xml"
"MAHSEAMLES","Maharashtra Seamless Limited","7(2)","Savita Jindal","Promoter Group","Equity Shares","554788","0.41",,"950","510690","Buy","Equity Shares","555738","0.41","04-Feb-2026","04-Feb-2026","05-Feb-2026","Market Purchase","-","-","0","0","0","0","NSE","-","05-Feb-2026 17:04","https://nsearchives.nseindia.com/corporate/xbrl/IT_1193408_1619162_05022026050427_WEB.xml"
"MAHSEAMLES","Maharashtra Seamless Limited","7(2)","Haryana Capfin Limited","Promoter Group","Equity Shares","6186180","0",,"34160","17282243","Buy","Equity Shares","6220340","-","02-Feb-2026","02-Feb-2026","04-Feb-2026","Market Purchase","-","-","0","0","0","0","NSE","-","05-Feb-2026 17:04","https://nsearchives.nseindia.com/corporate/xbrl/IT_1193408_1619162_05022026050427_WEB.xml"
"ORIENTBELL","Orient Bell Limited","7(2)","MAHENDRA K. DAGA","Promoters","Equity Shares","3047529","20.72",,"2541","694703","Buy","Equity Shares","3050070","20.73","04-Feb-2026","04-Feb-2026","05-Feb-2026","Market Purchase","-","-","0","0","0","0","NSE","-","05-Feb-2026 16:56","https://nsearchives.nseindia.com/corporate/xbrl/IT_1193406_1619132_05022026045638_WEB.xml"
"INFY","Infosys Limited","7(2)","Venkateshwaran Ananthakrishnan","-","ADR/GDR/FCCB","17619","0",,"5039","8738914","Buy","ADR/GDR/FCCB","22658","0","05-Jan-2026","05-Jan-2026","07-Jan-2026","ESOP","-","-","0","0","0","0","NA","-","05-Feb-2026 16:23","https://nsearchives.nseindia.com/corporate/xbrl/IT_1193404_1619056_05022026042304_WEB.xml"
"INFY","Infosys Limited","7(2)","Senthil Kumar V","-","ADR/GDR/FCCB","251","0",,"226","379745","Sell","ADR/GDR/FCCB","25","0","21-Jan-2026","21-Jan-2026","03-Feb-2026","Market Sale","-","-","0","0","0","0","NA","-","05-Feb-2026 16:23","https://nsearchives.nseindia.com/corporate/xbrl/IT_1193404_1619056_05022026042304_WEB.xml"
"INFY","Infosys Limited","7(2)","Satya Prakash Singh","-","ADR/GDR/FCCB","3419","0",,"3419","5711806","Sell","ADR/GDR/FCCB","Nil","0","23-Jan-2026","23-Jan-2026","03-Feb-2026","Market Sale","-","-","0","0","0","0","NA","-","05-Feb-2026 16:23","https://nsearchives.nseindia.com/corporate/xbrl/IT_1193404_1619056_05022026042304_WEB.xml"
"INFY","Infosys Limited","7(2)","Mitrankur Majumdar","-","ADR/GDR/FCCB","30714","0",,"9434","16328397","Buy","ADR/GDR/FCCB","40148","0","05-Jan-2026","05-Jan-2026","07-Jan-2026","ESOP","-","-","0","0","0","0","NA","-","05-Feb-2026 16:23","https://nsearchives.nseindia.com/corporate/xbrl/IT_1193404_1619056_05022026042304_WEB.xml"
"INFY","Infosys Limited","7(2)","Mitrankur Majumdar","-","ADR/GDR/FCCB","40148","0",,"10000","16171999","Sell","ADR/GDR/FCCB","30148","0","02-Feb-2026","02-Feb-2026","03-Feb-2026","Market Sale","-","-","0","0","0","0","NA","-","05-Feb-2026 16:23","https://nsearchives.nseindia.com/corporate/xbrl/IT_1193404_1619056_05022026042304_WEB.xml"
"RILINFRA","Rachana Infrastructure Limited","7(2)","GIRISHKUMAR OCHCHHAVLAL RAVAL","Promoters","Equity Shares","5994981","32.22",,"8000","277360","Buy","Equity Shares","6002981","32.27","04-Feb-2026","04-Feb-2026","05-Feb-2026","Market Purchase","-","-","0","0","0","0","NSE","-","05-Feb-2026 13:20","https://nsearchives.nseindia.com/corporate/xbrl/IT_1193401_1618826_05022026012041_WEB.xml"
"NIITMTS","Niit Learning Systems Limited","7(2)","Bimal K Jain","-","Equity Shares","60000","0.04",,"2500","969450","Sell","Equity Shares","57500","0.04","03-Feb-2026","03-Feb-2026","04-Feb-2026","Market Sale","-","-","0","0","0","0","NSE","-","05-Feb-2026 12:56","https://nsearchives.nseindia.com/corporate/xbrl/IT_1193399_1618809_05022026125631_WEB.xml"
"GLAND","Gland Pharma Limited","7(2)","P LAKSHMI NARAYANA","Employees/Designated Employees","Equity Shares","800","0",,"800","1488800","Sell","Equity Shares","Nil","0","02-Feb-2026","02-Feb-2026","03-Feb-2026","Market Sale","-","-","0","0","0","0","NSE","-","05-Feb-2026 12:27","https://nsearchives.nseindia.com/corporate/xbrl/IT_1193397_1618791_05022026122740_WEB.xml"
"GLAND","Gland Pharma Limited","7(2)","A. JAYATHEERTHA","Employees/Designated Employees","Equity Shares","4334","0",,"306","588132","Sell","Equity Shares","4028","0","02-Feb-2026","02-Feb-2026","03-Feb-2026","Market Sale","-","-","0","0","0","0","NSE","-","05-Feb-2026 12:27","https://nsearchives.nseindia.com/corporate/xbrl/IT_1193397_1618791_05022026122740_WEB.xml"
"DHARARAIL","Dhara Rail Projects Limited","7(2)","Medha Family Office LLP","Promoter Group","Equity Shares","206000","1.36",,"17000","2074829","Buy","Equity Shares","223000","1.47","04-Feb-2026","04-Feb-2026","05-Feb-2026","Market Purchase","-","-","0","0","0","0","NSE","-","05-Feb-2026 11:47","https://nsearchives.nseindia.com/corporate/xbrl/IT_1193395_1618760_05022026114749_WEB.xml"
"PREMIERPOL","Premier Polyfilm Limited","7(2)","D L MILLAR & CO LTD","Promoter Group","Equity Shares","13945514","13.32",,"95450","4818316","Buy","Equity Shares","14040964","13.41","04-Feb-2026","04-Feb-2026","05-Feb-2026","Market Purchase","-","-","0","0","0","0","NSE","-","05-Feb-2026 10:30","https://nsearchives.nseindia.com/corporate/xbrl/IT_1193392_1618719_05022026103012_WEB.xml"
"JBCHEPHARM","JB Chemicals & Pharmaceuticals Limited","7(2)","Stewart Graham Barker","Employees/Designated Employees","Equity Shares","92490","0.06",,"92490","147984000","Sell","Equity Shares","Nil","0","03-Feb-2026","03-Feb-2026","03-Feb-2026","Off Market","-","-","0","0","0","0","NA","-","04-Feb-2026 22:30","https://nsearchives.nseindia.com/corporate/xbrl/IT_1193390_1618672_04022026103020_WEB.xml"
"JBCHEPHARM","JB Chemicals & Pharmaceuticals Limited","7(2)","Stewart Graham Barker","Employees/Designated Employees","Equity Shares","Nil","0",,"92490","55494000","Buy","Equity Shares","92490","0.06","30-Jan-2026","30-Jan-2026","02-Feb-2026","ESOP","-","-","0","0","0","0","NA","-","04-Feb-2026 22:30","https://nsearchives.nseindia.com/corporate/xbrl/IT_1193390_1618672_04022026103020_WEB.xml"
"JBCHEPHARM","JB Chemicals & Pharmaceuticals Limited","7(2)","Torrent Pharmaceuticals Limited","Promoters","Equity Shares","78265402","48.75",,"92490","147984000","Buy","Equity Shares","78357892","48.8","03-Feb-2026","03-Feb-2026","03-Feb-2026","Off Market","-","-","0","0","0","0","NA","-","04-Feb-2026 22:30","https://nsearchives.nseindia.com/corporate/xbrl/IT_1193390_1618672_04022026103020_WEB.xml"
"SHRIKANHA","Shri Kanha Stainless Limited","7(2)","Shashank Agrawal","Promoters","Equity Shares","2630800","16.88",,"6400","179459","Buy","Equity Shares","2637200","16.92","01-Feb-2026","03-Feb-2026","04-Feb-2026","Market Purchase","-","-","0","0","0","0","NSE","-","04-Feb-2026 18:31","https://nsearchives.nseindia.com/corporate/xbrl/IT_1193387_1618373_04022026063142_WEB.xml"
"ORIENTBELL","Orient Bell Limited","7(2)","MAHENDRA K. DAGA","Promoters","Equity Shares","3045058","20.7",,"2000","545977","Buy","Equity Shares","3047058","20.71","02-Feb-2026","02-Feb-2026","04-Feb-2026","Market Purchase","-","-","0","0","0","0","NSE","-","04-Feb-2026 18:30","https://nsearchives.nseindia.com/corporate/xbrl/IT_1193386_1618369_04022026063013_WEB.xml"
"ORIENTBELL","Orient Bell Limited","7(2)","MAHENDRA K. DAGA","Promoters","Equity Shares","3047058","20.71",,"471","128564","Buy","Equity Shares","3047529","20.72","03-Feb-2026","03-Feb-2026","04-Feb-2026","Market Purchase","-","-","0","0","0","0","NSE","-","04-Feb-2026 18:30","https://nsearchives.nseindia.com/corporate/xbrl/IT_1193386_1618369_04022026063013_WEB.xml"
"ORIENTBELL","Orient Bell Limited","7(2)","MAHENDRA K. DAGA","Promoters","Equity Shares","3044808","20.7",,"250","68170","Buy","Equity Shares","3045058","20.7","30-Jan-2026","30-Jan-2026","04-Feb-2026","Market Purchase","-","-","0","0","0","0","NSE","-","04-Feb-2026 18:07","https://nsearchives.nseindia.com/corporate/xbrl/IT_1193382_1618304_04022026060750_WEB.xml"
"LALPATHLAB","Dr. Lal Path Labs Ltd.","7(2)","Rahul Sharma","Director","Equity Shares","24500","0.01",,"4000","622600","Buy","Equity Shares","28500","0.02","30-Jan-2026","30-Jan-2026","02-Feb-2026","ESOP","-","-","0","0","0","0","NA","-","04-Feb-2026 18:07","https://nsearchives.nseindia.com/corporate/xbrl/IT_1193381_1618300_04022026060746_WEB.xml"
"TEMBO","Tembo Global Industries Limited","7(2)","Fatema Shabbir Kachwala","Promoters","Equity Shares","2949200","15.9",,"230000","126500000","Pledge","Equity Shares","2949200","15.9","30-Jan-2026","30-Jan-2026","04-Feb-2026","Pledge Creation","-","-","0","0","0","0","NSE","-","04-Feb-2026 18:06","https://nsearchives.nseindia.com/corporate/xbrl/IT_1193380_1618288_04022026060612_WEB.xml"
"TTL","T T Limited","7(2)","T.T. BRANDS LIMITED","Promoter Group","Equity Shares","87115204","33.72",,"82103","753880","Buy","Equity Shares","87197307","33.75","03-Feb-2026","04-Feb-2026","04-Feb-2026","Market Purchase","-","-","0","0","0","0","NSE","-","04-Feb-2026 17:57","https://nsearchives.nseindia.com/corporate/xbrl/IT_1193378_1618259_04022026055704_WEB.xml"
"AIAENG","AIA Engineering Limited","7(2)","Balkrishna Shah HUF","Other","Equity Shares","2358","0",,"910","3767400","Sell","Equity Shares","1448","0","04-Feb-2026","04-Feb-2026","04-Feb-2026","Market Sale","-","-","0","0","0","0","NSE","-","04-Feb-2026 17:55","https://nsearchives.nseindia.com/corporate/xbrl/IT_1193376_1618255_04022026055505_WEB.xml"
"DMART","Avenue Supermarts Limited","7(2)","Rajeshkumar Jain","-","Equity Shares","282989","0.04",,"3333","12592074","Sell","Equity Shares","279656","0.04","03-Feb-2026","03-Feb-2026","03-Feb-2026","Market Sale","-","-","0","0","0","0","NSE","-","04-Feb-2026 17:50","https://nsearchives.nseindia.com/corporate/xbrl/IT_1193374_1618245_04022026055014_WEB.xml"
"DMART","Avenue Supermarts Limited","7(2)","Pankaj Lochan Pradhan","-","Equity Shares","24500","0",,"500","1913956","Sell","Equity Shares","24000","0","04-Feb-2026","04-Feb-2026","04-Feb-2026","Market Sale","-","-","0","0","0","0","NSE","-","04-Feb-2026 17:50","https://nsearchives.nseindia.com/corporate/xbrl/IT_1193374_1618245_04022026055014_WEB.xml"
"HCLTECH","HCL Technologies Limited","7(2)","Sriram Hariharan","-","Equity Shares","13056","0",,"3000","4993727","Sell","Equity Shares","10056","0","02-Feb-2026","02-Feb-2026","02-Feb-2026","Market Sale","-","-","0","0","0","0","NSE","-","04-Feb-2026 17:27","https://nsearchives.nseindia.com/corporate/xbrl/IT_1193370_1618194_04022026052721_WEB.xml"
"ECLERX","eClerx Services Limited","7(2)","Eclerx Employee Welfare Trust","Other","Equity Shares","863467","1.83",,"3366","15720281","Buy","Equity Shares","866833","1.84","03-Feb-2026","03-Feb-2026","04-Feb-2026","Market Purchase","-","-","0","0","0","0","NSE","-","04-Feb-2026 16:45","https://nsearchives.nseindia.com/corporate/xbrl/IT_1193368_1618106_04022026044515_WEB.xml"
"ECLERX","eClerx Services Limited","7(2)","Eclerx Employee Welfare Trust","Other","Equity Shares","860089","1.82",,"3378","15720992","Buy","Equity Shares","863467","1.83","02-Feb-2026","02-Feb-2026","04-Feb-2026","Market Purchase","-","-","0","0","0","0","NSE","-","04-Feb-2026 16:45","https://nsearchives.nseindia.com/corporate/xbrl/IT_1193368_1618106_04022026044515_WEB.xml"
"OBSCP","OBSC Perfection Limited","7(2)","Sanjeev Verma","Promoters","Equity Shares","4000","0.02",,"3600","1107600","Buy","Equity Shares","7600","0.03","29-Jan-2026","04-Feb-2026","04-Feb-2026","Market Purchase","-","-","0","0","0","0","NSE","-","04-Feb-2026 16:19","https://nsearchives.nseindia.com/corporate/xbrl/IT_1193366_1618042_04022026041920_WEB.xml"
"RILINFRA","Rachana Infrastructure Limited","7(2)","BHAMINI INFRASTRUCTURE PRIVATE LIMITED","Promoter Group","Equity Shares","493700","2.65",,"2500","87025","Buy","Equity Shares","496200","2.67","03-Feb-2026","03-Feb-2026","04-Feb-2026","Market Purchase","-","-","0","0","0","0","NSE","-","04-Feb-2026 15:51","https://nsearchives.nseindia.com/corporate/xbrl/IT_1193363_1617977_04022026035112_WEB.xml"
"ARKADE","Arkade Developers Limited","7(2)","Arpit V Jain","Director","Equity Shares","10270000","5.53",,"10000","1260769","Buy","Equity Shares","10280000","5.54","04-Feb-2026","04-Feb-2026","04-Feb-2026","Market Purchase","-","-","0","0","0","0","NSE","-","04-Feb-2026 15:27","https://nsearchives.nseindia.com/corporate/xbrl/IT_1193361_1617930_04022026032737_WEB.xml"
"RILINFRA","Rachana Infrastructure Limited","7(2)","JAYDEEP GIRISHBHAI RAVAL","Promoter Group","Equity Shares","1550760","8.34",,"4700","159941","Buy","Equity Shares","1555460","8.36","03-Feb-2026","03-Feb-2026","04-Feb-2026","Market Purchase","-","-","0","0","0","0","NSE","-","04-Feb-2026 15:20","https://nsearchives.nseindia.com/corporate/xbrl/IT_1193359_1617918_04022026032044_WEB.xml"
"DHARARAIL","Dhara Rail Projects Limited","7(2)","Medha Family Office LLP","Promoter Group","Equity Shares","197000","1.3",,"9000","1113445","Buy","Equity Shares","206000","1.36","03-Feb-2026","03-Feb-2026","04-Feb-2026","Market Purchase","-","-","0","0","0","0","NSE","-","04-Feb-2026 14:32","https://nsearchives.nseindia.com/corporate/xbrl/IT_1193357_1617861_04022026023204_WEB.xml"
"PREMIERPOL","Premier Polyfilm Limited","7(2)","D L MILLAR & CO LTD","Promoter Group","Equity Shares","13944704","13.32",,"810","40295","Buy","Equity Shares","13945514","13.32","03-Feb-2026","03-Feb-2026","04-Feb-2026","Market Purchase","-","-","0","0","0","0","NSE","-","04-Feb-2026 13:34","https://nsearchives.nseindia.com/corporate/xbrl/IT_1193355_1617821_04022026013422_WEB.xml"
"RILINFRA","Rachana Infrastructure Limited","7(2)","GIRISHKUMAR OCHCHHAVLAL RAVAL","Promoters","Equity Shares","5988981","32.19",,"6000","204000","Buy","Equity Shares","5994981","32.22","03-Feb-2026","03-Feb-2026","04-Feb-2026","Market Purchase","-","-","0","0","0","0","NSE","-","04-Feb-2026 13:21","https://nsearchives.nseindia.com/corporate/xbrl/IT_1193353_1617812_04022026012124_WEB.xml"
"SANGAMIND","Sangam (India) Limited","7(2)","ANJANA SONI THAKUR","Promoters","Equity Shares","375026","0.75",,"29974","15017804","Buy","Equity Shares","405000","0.81","02-Feb-2026","03-Feb-2026","04-Feb-2026","Market Purchase","-","-","0","0","0","0","NSE","-","04-Feb-2026 12:19","https://nsearchives.nseindia.com/corporate/xbrl/IT_1193351_1617759_04022026121944_WEB.xml"
"JAINIK","Jainik Power Cables Limited","7(2)","Vardan Capital Private Limited","Promoter Group","Equity Shares","20400","0.14",,"1200","138000","Buy","Equity Shares","21600","0.15","02-Feb-2026","02-Feb-2026","03-Feb-2026","Market Purchase","-","-","0","0","0","0","NSE","-","04-Feb-2026 12:16","https://nsearchives.nseindia.com/corporate/xbrl/IT_1193349_1617754_04022026121652_WEB.xml"
"THYROCARE","Thyrocare Technologies Limited","7(2)","Priyanka Jagnani Jain","-","Equity Shares","4500","0",,"4500","1755000","Buy","Equity Shares","9000","0","02-Feb-2026","02-Feb-2026","03-Feb-2026","Market Purchase","-","-","0","0","0","0","NSE","-","03-Feb-2026 20:39","https://nsearchives.nseindia.com/corporate/xbrl/IT_1193346_1617596_03022026083906_WEB.xml"
