"SYMBOL 
","COMPANY 
","REGULATION 
","NAME OF THE ACQUIRER/DISPOSER 
","CATEGORY OF PERSON 
","TYPE OF SECURITY (PRIOR) 
","NO. OF SECURITY (PRIOR) 
","% SHAREHOLDING (PRIOR) 
","TYPE OF SECURITY (ACQUIRED/DISPLOSED) 
","NO. OF SECURITIES (ACQUIRED/DISPLOSED) 
","VALUE OF SECURITY (ACQUIRED/DISPLOSED) 
","ACQUISITION/DISPOSAL TRANSACTION TYPE 
","TYPE OF SECURITY (POST) 
","NO. OF SECURITY (POST) 
","% POST 
","DATE OF ALLOTMENT/ACQUISITION FROM 
","DATE OF ALLOTMENT/ACQUISITION TO 
","DATE OF INITMATION TO COMPANY 
","MODE OF ACQUISITION 
","DERIVATIVE TYPE SECURITY 
","DERIVATIVE CONTRACT SPECIFICATION 
","NOTIONAL VALUE(BUY) 
","NUMBER OF UNITS/CONTRACT LOT SIZE (BUY) 
","NOTIONAL VALUE(SELL) 
","NUMBER OF UNITS/CONTRACT LOT SIZE  (SELL) 
","EXCHANGE 
","REMARK 
","BROADCASTE DATE AND TIME 
","XBRL 
"
"BLACKBUCK","BLACKBUCK LIMITED","7(2)","RAJESH KUMAR NAIDU YABAJI","Promoters","Equity Shares","21341146","11.81",,"2000000","1352800000","Sell","Equity Shares","19341146","10.7","18-Nov-2025","18-Nov-2025","19-Nov-2025","Market Sale","-","-","0","0","0","0","BSE,NSE","-","19-Nov-2025 19:04","https://nsearchives.nseindia.com/corporate/xbrl/IT_1189728_1578115_19112025070415_WEB.xml"
"PARAGMILK","Parag Milk Foods Limited","7(2)","Sixth Sense India Opportunities III","Other","Equity Shares","6137415","4.91",,"117757","42958210","Sell","Equity Shares","6019658","4.81","14-Nov-2025","14-Nov-2025","18-Nov-2025","Market Sale","-","-","0","0","0","0","NSE","-","19-Nov-2025 18:56","https://nsearchives.nseindia.com/corporate/xbrl/IT_1189727_1578110_19112025065621_WEB.xml"
"KPIGREEN","KPI Green Energy Limited","7(2)","Mohmed Sohil Yusufbhai Dabhoya","Director","Equity Shares","266977","0.14",,"74567","35190125","Sell","Equity Shares","192410","0.1","13-Nov-2025","14-Nov-2025","17-Nov-2025","Market Sale","-","-","0","0","0","0","NSE","-","19-Nov-2025 18:52","https://nsearchives.nseindia.com/corporate/xbrl/IT_1189725_1578108_19112025065231_WEB.xml"
"PITTIENG","Pitti Engineering Limited","7(2)","Pitti Engineering Limited Employee Welfare Trust","Other","Equity Shares","642316","1.71",,"43196","38487331","Buy","Equity Shares","685512","1.82","17-Nov-2025","19-Nov-2025","19-Nov-2025","Market Purchase","-","-","0","0","0","0","NSE","-","19-Nov-2025 18:32","https://nsearchives.nseindia.com/corporate/xbrl/IT_1189721_1578090_19112025063243_WEB.xml"
"HOMESFY","Homesfy Realty Limited","7(2)","Ashish Kukreja","Promoters","Equity Shares","1521612","47.16",,"1800","338238","Buy","Equity Shares","1523412","47.22","18-Nov-2025","19-Nov-2025","19-Nov-2025","Market Purchase","-","-","0","0","0","0","NSE","-","19-Nov-2025 18:10","https://nsearchives.nseindia.com/corporate/xbrl/IT_1189718_1578077_19112025061057_WEB.xml"
"THYROCARE","Thyrocare Technologies Limited","7(2)","Mohammad Shadab Alam","-","Equity Shares","149","0",,"60","91680","Sell","Equity Shares","89","0","13-Nov-2025","13-Nov-2025","17-Nov-2025","Market Sale","-","-","0","0","0","0","NSE","-","19-Nov-2025 18:02","https://nsearchives.nseindia.com/corporate/xbrl/IT_1189716_1578071_19112025060229_WEB.xml"
"KARURVYSYA","Karur Vysya Bank Limited","7(2)","A J SURIYANARAYANA","Promoters","Equity Shares","3601567","0.37",,"50000","12577486","Sell","Equity Shares","3551567","0.37","13-Nov-2025","13-Nov-2025","17-Nov-2025","Market Sale","-","-","0","0","0","0","NSE","-","19-Nov-2025 17:55","https://nsearchives.nseindia.com/corporate/xbrl/IT_1189712_1578067_19112025055546_WEB.xml"
"DBCORP","D.B.Corp Limited","7(2)","D B Power Limited","Promoter Group","Equity Shares","1989322","1.12",,"32157","8353237","Buy","Equity Shares","2021479","1.13","17-Nov-2025","17-Nov-2025","17-Nov-2025","Market Purchase","-","-","0","0","0","0","NSE","-","19-Nov-2025 17:43","https://nsearchives.nseindia.com/corporate/xbrl/IT_1189710_1578059_19112025054358_WEB.xml"
"TREEHOUSE","Tree House Education & Accessories Limited","7(2)","Abhishek Bhatia","Promoter Group","Equity Shares","760468","1.8",,"45596","363400","Buy","Equity Shares","806064","1.91","18-Nov-2025","18-Nov-2025","19-Nov-2025","Market Purchase","-","-","0","0","0","0","NSE","-","19-Nov-2025 17:38","https://nsearchives.nseindia.com/corporate/xbrl/IT_1189708_1578052_19112025053800_WEB.xml"
"PLATIND","Platinum Industries Limited","7(2)","KRISHNA DUSHYANT RANA","Promoters","Equity Shares","25292880","46.05",,"150000","39786214","Sell","Equity Shares","25142880","45.78","18-Nov-2025","18-Nov-2025","19-Nov-2025","Market Sale","-","-","0","0","0","0","NSE","-","19-Nov-2025 17:22","https://nsearchives.nseindia.com/corporate/xbrl/IT_1189705_1578043_19112025052258_WEB.xml"
"ORIENTBELL","Orient Bell Limited","7(2)","Freesia Investment and Trading Company Limited","Promoter Group","Equity Shares","667890","4.54",,"2070","602034","Buy","Equity Shares","669960","4.56","17-Nov-2025","17-Nov-2025","19-Nov-2025","Market Purchase","-","-","0","0","0","0","NSE","-","19-Nov-2025 17:19","https://nsearchives.nseindia.com/corporate/xbrl/IT_1189703_1578039_19112025051917_WEB.xml"
"OBCL","Orissa Bengal Carrier Limited","7(2)","Ravi Agrawal","Promoters","Equity Shares","9323035","44.22",,"50000","2750000","Buy","Equity Shares","9373035","44.46","17-Nov-2025","17-Nov-2025","19-Nov-2025","Market Purchase","-","-","0","0","0","0","NSE","-","19-Nov-2025 17:08","https://nsearchives.nseindia.com/corporate/xbrl/IT_1189701_1578023_19112025050816_WEB.xml"
"ONDOOR","On Door Concepts Limited","7(2)","SWATI BAPNA","-","Equity Shares","146147","2.59",,"44700","6018780","Buy","Equity Shares","190847","3.38","17-Nov-2025","17-Nov-2025","18-Nov-2025","Market Purchase","-","-","0","0","0","0","NSE","-","19-Nov-2025 17:03","https://nsearchives.nseindia.com/corporate/xbrl/IT_1189699_1578012_19112025050343_WEB.xml"
"RISHABH","Rishabh Instruments Limited","7(2)","Narendra Joharimal Goliya","Promoters","Equity Shares","16262098","42.27",,"5000","0","Sell","Equity Shares","16257098","42.26","18-Nov-2025","18-Nov-2025","19-Nov-2025","Off Market","-","-","0","0","0","0","NA","-","19-Nov-2025 16:44","https://nsearchives.nseindia.com/corporate/xbrl/IT_1189698_1578002_19112025044436_WEB.xml"
"M&MFIN","Mahindra & Mahindra Financial Services Limited","7(2)","Dharmesh Vakharia","Employees/Designated Employees","Equity Shares","49625","0",,"752","241392","Sell","Equity Shares","48873","0","03-Nov-2025","03-Nov-2025","03-Nov-2025","Market Sale","-","-","0","0","0","0","NSE","-","19-Nov-2025 16:27","https://nsearchives.nseindia.com/corporate/xbrl/IT_1189693_1577994_19112025042726_WEB.xml"
"M&MFIN","Mahindra & Mahindra Financial Services Limited","7(2)","Dharmesh Vakharia","Employees/Designated Employees","Equity Shares","48873","0",,"1000","314000","Sell","Equity Shares","47873","0","17-Nov-2025","17-Nov-2025","18-Nov-2025","Market Sale","-","-","0","0","0","0","NSE","-","19-Nov-2025 16:27","https://nsearchives.nseindia.com/corporate/xbrl/IT_1189693_1577994_19112025042726_WEB.xml"
"M&MFIN","Mahindra & Mahindra Financial Services Limited","7(2)","Dharmesh Vakharia","Employees/Designated Employees","Equity Shares","47873","0",,"7000","2238500","Sell","Equity Shares","40873","0","18-Nov-2025","18-Nov-2025","18-Nov-2025","Market Sale","-","-","0","0","0","0","NSE","-","19-Nov-2025 16:27","https://nsearchives.nseindia.com/corporate/xbrl/IT_1189693_1577994_19112025042726_WEB.xml"
"M&MFIN","Mahindra & Mahindra Financial Services Limited","7(2)","Sandeep Mandrekar","Employees/Designated Employees","Equity Shares","62252","0",,"10000","3182029","Sell","Equity Shares","52252","0","18-Nov-2025","18-Nov-2025","19-Nov-2025","Market Sale","-","-","0","0","0","0","NSE","-","19-Nov-2025 16:27","https://nsearchives.nseindia.com/corporate/xbrl/IT_1189693_1577994_19112025042726_WEB.xml"
"M&MFIN","Mahindra & Mahindra Financial Services Limited","7(2)","Dharmesh Vakharia","Employees/Designated Employees","Equity Shares","50625","0",,"1000","316500","Sell","Equity Shares","49625","0","31-Oct-2025","31-Oct-2025","03-Nov-2025","Market Sale","-","-","0","0","0","0","NSE","-","19-Nov-2025 16:27","https://nsearchives.nseindia.com/corporate/xbrl/IT_1189693_1577994_19112025042726_WEB.xml"
"FSL","Firstsource Solutions Limited","7(2)","Firstsource Employee Benefit Trust","Other","Equity Shares","6060714","0.86",,"202278","2920530","Sell","Equity Shares","5858436","0.84","12-Nov-2025","12-Nov-2025","12-Nov-2025","Off Market","-","-","0","0","0","0","NA","-","19-Nov-2025 16:18","https://nsearchives.nseindia.com/corporate/xbrl/IT_1189691_1577987_19112025041817_WEB.xml"
"FSL","Firstsource Solutions Limited","7(2)","Firstsource Employee Benefit Trust","Other","Equity Shares","6135374","0.88",,"74660","26216859","Sell","Equity Shares","6060714","0.86","11-Nov-2025","11-Nov-2025","12-Nov-2025","Market Sale","-","-","0","0","0","0","NSE","-","19-Nov-2025 16:18","https://nsearchives.nseindia.com/corporate/xbrl/IT_1189691_1577987_19112025041817_WEB.xml"
"ARVINDFASN","Arvind Fashions Limited","7(2)","Anurag Pandey","Employees/Designated Employees","Equity Shares","17500","0.01",,"5000","753425","Buy","Equity Shares","22500","0.02","19-Nov-2025","19-Nov-2025","19-Nov-2025","ESOP","-","-","0","0","0","0","NA","-","19-Nov-2025 16:06","https://nsearchives.nseindia.com/corporate/xbrl/IT_1189689_1577978_19112025040641_WEB.xml"
"ARVINDFASN","Arvind Fashions Limited","7(2)","Rajat Arora","Employees/Designated Employees","Equity Shares","5000","0",,"5000","741000","Buy","Equity Shares","10000","0.01","19-Nov-2025","19-Nov-2025","19-Nov-2025","ESOP","-","-","0","0","0","0","NA","-","19-Nov-2025 16:06","https://nsearchives.nseindia.com/corporate/xbrl/IT_1189689_1577978_19112025040641_WEB.xml"
"ARVINDFASN","Arvind Fashions Limited","7(2)","Mallikarjuna Yarabolu","Employees/Designated Employees","Equity Shares","Nil","0",,"11000","3688300","Buy","Equity Shares","11000","0.01","19-Nov-2025","19-Nov-2025","19-Nov-2025","ESOP","-","-","0","0","0","0","NA","-","19-Nov-2025 16:06","https://nsearchives.nseindia.com/corporate/xbrl/IT_1189689_1577978_19112025040641_WEB.xml"
"ANONDITA","Anondita Medicare Limited","7(2)","Anupam Ghosh","Promoters","Equity Shares","11160591","61.71",,"5000","3352200","Buy","Equity Shares","11165591","61.73","17-Nov-2025","17-Nov-2025","17-Nov-2025","Market Purchase","-","-","0","0","0","0","NSE","-","19-Nov-2025 15:54","https://nsearchives.nseindia.com/corporate/xbrl/IT_1189687_1577971_19112025035410_WEB.xml"
"ANONDITA","Anondita Medicare Limited","7(2)","Reshant Ghosh","Promoters","Equity Shares","16002","0.09",,"2000","1351000","Buy","Equity Shares","18002","0.1","17-Nov-2025","17-Nov-2025","17-Nov-2025","Market Purchase","-","-","0","0","0","0","NSE","-","19-Nov-2025 15:54","https://nsearchives.nseindia.com/corporate/xbrl/IT_1189687_1577971_19112025035410_WEB.xml"
"PENIND","Pennar Industries Limited","7(2)","Potluri Venkateshwara Rao","Director","Equity Shares","4860","0",,"2000","451200","Sell","Equity Shares","2860","0","18-Nov-2025","18-Nov-2025","19-Nov-2025","Market Sale","-","-","0","0","0","0","NSE","-","19-Nov-2025 15:51","https://nsearchives.nseindia.com/corporate/xbrl/IT_1189686_1577966_19112025035121_WEB.xml"
"ZENSARTECH","Zensar Technologies Limited","7(2)","Zensar Employees Welfare Trust","Employees/Designated Employees","Equity Shares","445670","0.2",,"18837","13581701","Buy","Equity Shares","464507","0.2","17-Nov-2025","17-Nov-2025","19-Nov-2025","Market Purchase","-","-","0","0","0","0","NSE","-","19-Nov-2025 15:26","https://nsearchives.nseindia.com/corporate/xbrl/IT_1189684_1577959_19112025032626_WEB.xml"
"ZENSARTECH","Zensar Technologies Limited","7(2)","Zensar Employees Welfare Trust","Employees/Designated Employees","Equity Shares","464507","0.2",,"78697","56063695","Buy","Equity Shares","543204","0.24","18-Nov-2025","18-Nov-2025","19-Nov-2025","Market Purchase","-","-","0","0","0","0","NSE","-","19-Nov-2025 15:26","https://nsearchives.nseindia.com/corporate/xbrl/IT_1189684_1577959_19112025032626_WEB.xml"
"PLATIND","Platinum Industries Limited","7(2)","PARUL KRISHNA RANA","Promoters","Equity Shares","13644150","24.84",,"175000","45646947","Sell","Equity Shares","13469150","24.52","17-Nov-2025","17-Nov-2025","18-Nov-2025","Market Sale","-","-","0","0","0","0","NSE","-","19-Nov-2025 14:29","https://nsearchives.nseindia.com/corporate/xbrl/IT_1189680_1577927_19112025022907_WEB.xml"
"PLATIND","Platinum Industries Limited","7(2)","KRISHNA DUSHYANT RANA","Promoters","Equity Shares","25342880","46.14",,"50000","13145583","Sell","Equity Shares","25292880","46.05","17-Nov-2025","17-Nov-2025","18-Nov-2025","Market Sale","-","-","0","0","0","0","NSE","-","19-Nov-2025 14:29","https://nsearchives.nseindia.com/corporate/xbrl/IT_1189680_1577927_19112025022907_WEB.xml"
"SAKHTISUG","Sakthi Sugars Limited","7(2)","ABT INVESTMENTS (INDIA) PRIVATE LIMITED","Promoter Group","Equity Shares","66473540","55.93",,"7000000","139440000","Pledge Revoke","Equity Shares","66473540","55.93","13-Nov-2025","13-Nov-2025","17-Nov-2025","-","-","-","0","0","0","0","NA","-","19-Nov-2025 14:21","https://nsearchives.nseindia.com/corporate/xbrl/IT_1189678_1577921_19112025022108_WEB.xml"
"SURYAROSNI","Surya Roshni Limited","7(2)","Cubitex Marketing Private Limited","Promoter Group","Equity Shares","19444000","8.93",,"107000","29243562","Buy","Equity Shares","19551000","8.98","17-Nov-2025","17-Nov-2025","18-Nov-2025","Market Purchase","-","-","0","0","0","0","NSE","-","19-Nov-2025 14:16","https://nsearchives.nseindia.com/corporate/xbrl/IT_1189676_1577917_19112025021644_WEB.xml"
"SURYAROSNI","Surya Roshni Limited","7(2)","Diwarkar Marketing Private Limited","Promoter Group","Equity Shares","22643000","10.4",,"20000","5411727","Buy","Equity Shares","22663000","10.41","18-Nov-2025","18-Nov-2025","19-Nov-2025","Market Purchase","-","-","0","0","0","0","NSE","-","19-Nov-2025 14:16","https://nsearchives.nseindia.com/corporate/xbrl/IT_1189676_1577917_19112025021644_WEB.xml"
"SURYAROSNI","Surya Roshni Limited","7(2)","Diwarkar Marketing Private Limited","Promoter Group","Equity Shares","22550000","10.36",,"93000","25428653","Buy","Equity Shares","22643000","10.4","17-Nov-2025","17-Nov-2025","18-Nov-2025","Market Purchase","-","-","0","0","0","0","NSE","-","19-Nov-2025 14:16","https://nsearchives.nseindia.com/corporate/xbrl/IT_1189676_1577917_19112025021644_WEB.xml"
"SURYAROSNI","Surya Roshni Limited","7(2)","Cubitex Marketing Private Limited","Promoter Group","Equity Shares","19551000","8.98",,"40000","10941717","Buy","Equity Shares","19591000","9","18-Nov-2025","18-Nov-2025","19-Nov-2025","Market Purchase","-","-","0","0","0","0","NSE","-","19-Nov-2025 14:16","https://nsearchives.nseindia.com/corporate/xbrl/IT_1189676_1577917_19112025021644_WEB.xml"
"MHRIL","Mahindra Holidays & Resorts India Limited","7(2)","Vimal Agarwal","Key Managerial Personnel","Equity Shares","Nil","0",,"4518","45180","Buy","Equity Shares","4518","0","17-Nov-2025","17-Nov-2025","18-Nov-2025","ESOP","-","-","0","0","0","0","NA","-","19-Nov-2025 12:47","https://nsearchives.nseindia.com/corporate/xbrl/IT_1189674_1577882_19112025124756_WEB.xml"
"MHRIL","Mahindra Holidays & Resorts India Limited","7(2)","Manish Goel","Employees/Designated Employees","Equity Shares","Nil","0",,"4082","40820","Buy","Equity Shares","4082","0","17-Nov-2025","17-Nov-2025","18-Nov-2025","ESOP","-","-","0","0","0","0","NA","-","19-Nov-2025 12:47","https://nsearchives.nseindia.com/corporate/xbrl/IT_1189674_1577882_19112025124756_WEB.xml"
"MHRIL","Mahindra Holidays & Resorts India Limited","7(2)","Bharat Sundaresan","Employees/Designated Employees","Equity Shares","9913","0",,"10748","107480","Buy","Equity Shares","20661","0.01","17-Nov-2025","17-Nov-2025","18-Nov-2025","ESOP","-","-","0","0","0","0","NA","-","19-Nov-2025 12:47","https://nsearchives.nseindia.com/corporate/xbrl/IT_1189674_1577882_19112025124756_WEB.xml"
"GLOBAL","Global Education Limited","7(2)","CEREBRAL TECH VENTURES PVT LTD","Promoter Group","Equity Shares","18602247","36.55",,"42484","3242548","Buy","Equity Shares","18644731","36.63","17-Nov-2025","18-Nov-2025","19-Nov-2025","Market Purchase","-","-","0","0","0","0","NSE","-","19-Nov-2025 12:22","https://nsearchives.nseindia.com/corporate/xbrl/IT_1189672_1577874_19112025122203_WEB.xml"
"STEL","Stel Holdings Limited","7(2)","LEBNITZE REAL ESTATES PVT LTD","Promoter Group","Equity Shares","461433","2.5",,"2819","1293754","Buy","Equity Shares","464252","2.51","18-Nov-2025","18-Nov-2025","18-Nov-2025","Market Purchase","-","-","0","0","0","0","NSE","-","19-Nov-2025 12:18","https://nsearchives.nseindia.com/corporate/xbrl/IT_1189669_1577867_19112025121829_WEB.xml"
"JSWENERGY","JSW Energy Limited","7(2)","JSW Energy Employees Welfare Trust","Other","Equity Shares","1144742","0.07",,"906","474978","Sell","Equity Shares","1143836","0.07","14-Nov-2025","14-Nov-2025","18-Nov-2025","Market Sale","-","-","0","0","0","0","NA","-","19-Nov-2025 12:10","https://nsearchives.nseindia.com/corporate/xbrl/IT_1189667_1577859_19112025121032_WEB.xml"
"JSWENERGY","JSW Energy Limited","7(2)","JSW Energy Employees Welfare Trust","Other","Equity Shares","1151405","0.07",,"6663","66630","Sell","Equity Shares","1144742","0.07","13-Nov-2025","13-Nov-2025","17-Nov-2025","ESOP","-","-","0","0","0","0","NSE","-","19-Nov-2025 12:10","https://nsearchives.nseindia.com/corporate/xbrl/IT_1189667_1577859_19112025121032_WEB.xml"
"OMFREIGHT","Om Freight Forwarders Limited","7(2)","MAYA RAHUL JOSHI","Promoter Group","Equity Shares","2230578","6.62",,"500000","45000000","Buy","Equity Shares","2730578","8.1","17-Nov-2025","17-Nov-2025","18-Nov-2025","Market Purchase","-","-","0","0","0","0","NSE","-","19-Nov-2025 12:01","https://nsearchives.nseindia.com/corporate/xbrl/IT_1189665_1577852_19112025120131_WEB.xml"
"OMFREIGHT","Om Freight Forwarders Limited","7(2)","KEJAL HARMESH JOSHI","Promoter Group","Equity Shares","56200","0.17",,"300000","30900000","Buy","Equity Shares","356200","1.06","18-Nov-2025","18-Nov-2025","18-Nov-2025","Market Purchase","-","-","0","0","0","0","NSE","-","19-Nov-2025 12:01","https://nsearchives.nseindia.com/corporate/xbrl/IT_1189665_1577852_19112025120131_WEB.xml"
"OMFREIGHT","Om Freight Forwarders Limited","7(2)","LACHITA KAMESH JOSHI","Promoter Group","Equity Shares","56200","0.17",,"100000","9904000","Buy","Equity Shares","156200","0.46","18-Nov-2025","18-Nov-2025","18-Nov-2025","Market Purchase","-","-","0","0","0","0","NSE","-","19-Nov-2025 12:01","https://nsearchives.nseindia.com/corporate/xbrl/IT_1189665_1577852_19112025120131_WEB.xml"
"CORDSCABLE","Cords Cable Industries Limited","7(2)","Varun Sawhney","Promoter Group","Equity Shares","229085","1.77",,"3632","684094","Buy","Equity Shares","232717","1.8","18-Nov-2025","18-Nov-2025","18-Nov-2025","Market Purchase","-","-","0","0","0","0","BSE","-","19-Nov-2025 11:52","https://nsearchives.nseindia.com/corporate/xbrl/IT_1189663_1577837_19112025115204_WEB.xml"
"CORDSCABLE","Cords Cable Industries Limited","7(2)","Varun Sawhney","Promoter Group","Equity Shares","214079","1.66",,"15006","2826410","Buy","Equity Shares","229085","1.77","18-Nov-2025","18-Nov-2025","18-Nov-2025","Market Purchase","-","-","0","0","0","0","NSE","-","19-Nov-2025 11:52","https://nsearchives.nseindia.com/corporate/xbrl/IT_1189663_1577837_19112025115204_WEB.xml"
"ECLERX","eClerx Services Limited","7(2)","Eclerx Employee Welfare Trust","Other","Equity Shares","771588","1.61",,"4224","18947402","Buy","Equity Shares","775812","1.62","18-Nov-2025","18-Nov-2025","18-Nov-2025","Market Purchase","-","-","0","0","0","0","NSE","-","19-Nov-2025 11:43","https://nsearchives.nseindia.com/corporate/xbrl/IT_1189661_1577828_19112025114345_WEB.xml"
"ECLERX","eClerx Services Limited","7(2)","Eclerx Employee Welfare Trust","Other","Equity Shares","767343","1.61",,"4245","18948259","Buy","Equity Shares","771588","1.61","17-Nov-2025","17-Nov-2025","18-Nov-2025","Market Purchase","-","-","0","0","0","0","NSE","-","19-Nov-2025 11:43","https://nsearchives.nseindia.com/corporate/xbrl/IT_1189661_1577828_19112025114345_WEB.xml"
"ESFL","Essen Speciality Films Limited","7(2)","Chandni Pallav Doshi","Promoter Group","Equity Shares","Nil","0",,"71640","17289536","Buy","Equity Shares","71640","0.29","17-Nov-2025","18-Nov-2025","19-Nov-2025","Market Purchase","-","-","0","0","0","0","NSE","-","19-Nov-2025 11:04","https://nsearchives.nseindia.com/corporate/xbrl/IT_1189659_1577810_19112025110429_WEB.xml"
"ESFL","Essen Speciality Films Limited","7(2)","Urvashi Bansidhar Soni","Promoter Group","Equity Shares","Nil","0",,"64800","16053376","Buy","Equity Shares","64800","0.26","18-Nov-2025","18-Nov-2025","19-Nov-2025","Market Purchase","-","-","0","0","0","0","NSE","-","19-Nov-2025 11:04","https://nsearchives.nseindia.com/corporate/xbrl/IT_1189659_1577810_19112025110429_WEB.xml"
"PAISALO","Paisalo Digital Limited","7(2)","EQUILIBRATED VENTURE CFLOW PRIVATE LIMITED","Promoter Group","Equity Shares","186623480","20.52",,"140400","4762184","Buy","Equity Shares","186763880","20.53","19-Nov-2025","19-Nov-2025","19-Nov-2025","Market Purchase","-","-","0","0","0","0","NSE","-","19-Nov-2025 10:44","https://nsearchives.nseindia.com/corporate/xbrl/IT_1189655_1577804_19112025104401_WEB.xml"
